#l1 l2 l3 l4 mom1 mom2 mom3 mom4 f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14 f15 f16 f17 f18 f19 f20
-4.5863277900723406e-02 -9.2271598304781405e-02 3.8923856987611149e-03 8.7931753100417894e-03 -5.5294705514070466e-16 9.9999999999999956e-01 -9.9928842996455727e-02 2.8070125676473410e+00 5.0245798555338872e-21 7.4645326003138923e-20 7.2857457742208186e-18 3.0050042736688502e-15 2.9262592606651103e-12 3.4578960946332197e-09 2.5038606837303352e-06 5.9089481444996083e-04 2.9235529587097058e-02 3.1212003934999855e-01 3.0804145784181458e-01 2.1937975389218600e-02 1.0984816746916479e-04 2.3375380364747682e-07 1.7215835697057737e-10 8.2701473075155558e-14 5.2327199950765425e-17 8.6219812749675959e-20 6.7052782146234284e-22 3.8608514232526990e-23
1.0665321746714346e-01 -3.1868733908891694e-02 -8.4266127387136631e-03 5.9951622500340081e-04 3.1520140642077194e-16 1.0000000000000007e+00 7.6377601847752802e-02 3.3026500308326856e+00 6.7947569792925692e-16 4.2560535373315434e-15 9.6776553373224484e-14 6.0042481870023876e-12 6.9671547409869910e-10 9.8066928914095885e-08 1.0835374366727646e-05 6.7406633380345067e-04 2.3141432205916811e-02 3.1335708228000658e-01 3.6616910490701754e-01 2.8202093565605473e-02 1.6875826795623428e-03 4.2413369788326996e-05 5.4561949256670876e-07 5.2276740818388808e-09 5.7885493175740152e-11 1.1366747295063937e-12 5.7484537261115379e-14 9.9291667011185734e-15
-4.3192728488715415e-02 1.7365888049153160e-02 1.1491610352938601e-02 -3.3318947780826939e-03 8.4526812569692099e-17 1.0000000000000002e+00 2.4790208492954810e-01 3.0451050910756292e+00 3.8325834982254468e-23 6.6504567021905794e-22 8.5363167860854359e-20 5.1644110286158023e-17 8.1184287876343969e-14 1.6749652564980095e-10 2.2463020712941285e-07 1.1180188964691669e-04 2.0789333030076563e-02 3.3028012448792493e-01 2.7137098328089282e-01 3.6259590333790608e-02 9.6355635433658716e-04 5.4853297032557028e-06 1.0153406292054267e-08 1.1259324003301880e-11 1.4642863223559262e-14 4.3020691477106799e-17 5.0661861980860366e-19 3.6932104513716057e-20
-9.1024695243502925e-03 4.0993610172087344e-02 2.3908740736209443e-03 -3.5213341945966514e-03 -1.0846248896475266e-16 9.9999999999999989e-01 8.7086219796585179e-02 3.2384977473600807e+00 2.5139615528415255e-19 2.4308508153906326e-18 1.1602439842276613e-16 1.9318317326015752e-14 7.1811599841538978e-12 3.7470628117031487e-09 1.7972338459768951e-06 4.4690769031251160e-04 2.8337370283594964e-02 3.0273094915061427e-01 2.8917307083498989e-01 3.1609846119821150e-02 1.0439535842301428e-03 1.2137969057869885e-05 6.3004832158409773e-08 2.2770921694580903e-10 9.7265820760425541e-13 8.2741803197976751e-15 2.2114047792219310e-16 2.6222474131308552e-17
2.4493634946557073e-02 6.5130092792189578e-02 -3.4002602670434750e-03 -3.3927390197381335e-03 1.6760531516380246e-16 1.0000000000000000e+00 -2.7399419605125747e-01 3.6554995242796466e+00 5.8768217974558498e-15 3.6971584346259915e-14 8.3860911370791875e-13 5.0707213755525858e-11 5.4847133820843057e-09 6.7162762291413065e-07 5.8180077650837659e-05 2.3564536988014560e-03 3.5750812432940073e-02 2.6537871597497797e-01 3.0682968310547754e-01 2.6306335956635892e-02 3.7148762109260729e-04 2.3201928258548561e-06 1.0659449054114295e-08 4.1737124809635075e-11 2.0999872290596664e-13 2.1526633281973009e-15 6.7662105194027971e-17 8.8882708897968120e-18
5.3042729673571709e-02 -3.7023931695615409e-02 -1.8183613166669617e-02 3.4025551348695231e-04 1.7265990453788340e-16 9.9999999999999978e-01 -2.4859271516121573e-01 2.8737299276301473e+00 2.7771602670106458e-21 4.4207690608991925e-20 4.8385459714247016e-18 2.3054396476084001e-15 2.6165297394845277e-12 3.5480873231507681e-09 2.8313289443673212e-06 7.0063281910434758e-04 3.5393456068936638e-02 2.7646722528449730e-01 3.4282682564544414e-01 1.7197734908149031e-02 1.0087323806246116e-04 2.2040597926519400e-07 1.6528340279562668e-10 8.0407638536309085e-14 5.1281292274632103e-17 8.4900028634766450e-20 6.6205540422570806e-22 3.8171001041857223e-23
8.9059864105208299e-04 3.2434442606723179e-02 -2.6224543148799196e-04 -3.1748307605081669e-03 1.2876571641758260e-15 9.9999999999999967e-01 -1.1007808463533580e-02 3.1511041636242472e+00 2.1897124701822462e-17 1.7583956946255675e-16 6.0808837447317215e-15 6.5096820580539575e-13 1.3945898356587316e-10 3.6317905311619127e-08 6.9898582701008691e-06 6.8811884553469970e-04 2.9647438932123762e-02 2.9667730740401710e-01 2.9831617729817506e-01 2.9239398462051664e-02 6.1204050048211571e-04 5.6283017544516331e-06 2.7420531088290122e-08 1.0012298116760341e-10 4.4839325321232504e-13 4.0545697766000402e-15 1.1458011525198876e-16 1.4084881671229803e-17
4.2874226315124404e-03 6.8976766337944043e-02 -5.3515732454276048e-04 -3.3142724149195064e-03 -7.0478838056923183e-16 9.9999999999999967e-01 -2.8232559782248316e-02 3.5817919873481343e+00 1.2091617303253807e-15 7.7336207072901968e-15 1.8149336122622783e-13 1.1635785931616085e-11 1.3805677782418621e-09 1.9460205786632540e-07 2.1078905764139043e-05 1.2639707216489991e-03 3.2521412651289494e-02 2.8070211423164487e-01 2.8556640044195147e-01 3.1699854555057000e-02 1.0449744358605139e-03 1.3728325869061178e-05 1.0564041322086641e-07 6.6013110868622187e-10 5.0526272245000736e-12 7.3211561094325816e-14 2.9623554952617006e-15 4.4989044489470632e-16
1.7238115281386343e-02 1.8188703810431858e-02 -4.4498390369118439e-03 -2.8117243666067483e-03 -3.2626218513925781e-16 9.9999999999999989e-01 -1.2271456556265377e-01 3.0890330054656028e+00 4.0335069257219011e-17 3.2476475044400455e-16 1.1249308489147411e-14 1.1988809973664326e-12 2.5244882775722173e-10 6.3257380345549748e-08 1.1277582189046903e-05 9.3189264508163213e-04 3.1496761746498229e-02 2.8813408842625837e-01 3.1402648610299183e-01 2.4892192784668029e-02 3.5512863428392434e-04 2.4208687299244331e-06 8.6394147910419122e-09 2.4017463899791290e-11 8.4895545803821454e-14 6.3216133763889273e-16 1.5499572282691256e-17 1.7557450566202163e-18
8.1745107915953130e-03 3.9173539937810170e-02 -2.9663439329251501e-03 -3.9573915426763650e-03 -1.5998407404119202e-18 1.0000000000000002e+00 -7.9980956440323880e-02 3.1377597674993218e+00 6.7491239406467247e-19 7.2973709643957072e-18 4.1559902388583097e-16 8.4537017630045673e-14 3.6781065749301941e-11 1.9057117916965467e-08 6.4805021582429583e-06 8.5198798872067934e-04 3.1451905911484841e-02 2.9118840818610653e-01 3.0212518634421021e-01 2.8432526887666378e-02 3.1294716745340948e-04 5.8906338591433941e-07 4.2384817302654825e-10 2.6245371903425840e-13 2.5670666965005424e-16 6.7784993346639410e-19 7.8327276158361439e-21 5.7590328848867402e-22
-1.6450345305901747e-02 2.6508939574665151e-02 3.0609859899561834e-03 -3.2878605775533542e-03 3.9828291091829282e-17 1.0000000000000007e+00 5.3287813236898296e-02 3.0220590072654296e+00 2.6330255555421390e-19 2.7577965224308217e-18 1.4981145956825154e-16 2.9087982644474706e-14 1.2361545905645484e-11 6.5931248158822672e-09 2.5321105000445178e-06 4.3532638792300599e-04 2.7092821655282713e-02 3.0808076478387003e-01 2.8901239982563676e-01 3.1624887140561435e-02 4.5118725014994983e-04 1.7938823131736790e-06 3.8348128096632687e-09 6.4021636420904258e-12 1.3809020589136154e-14 6.6554730733452095e-17 1.1695727438274022e-18 1.0879169790291266e-19
3.0793368163802660e-02 -1.8096844984658599e-02 -3.2371602753557020e-03 7.7946923761829998e-05 -4.4690451762256394e-16 1.0000000000000000e+00 5.3870863579469019e-02 3.0011799528015248e+00 9.4937271545120933e-19 8.6811336946199746e-18 3.7594289549722137e-16 5.4659028378716611e-14 1.6957837801270622e-11 6.7348270415528298e-09 2.0861325496766599e-06 3.3143054480769133e-04 2.5839043165780531e-02 3.0314999899340478e-01 3.1348516780289126e-01 2.7462169019256664e-02 8.6920665027139226e-04 9.8886414577941734e-06 5.0966815663355083e-08 1.8610196192919276e-10 8.1115819423181899e-13 7.0625320985641205e-15 1.9263151945580523e-16 2.3137673421892493e-17
1.2794926680042390e-01 6.1760638489807430e-02 -1.2714007999786874e-02 -2.6385160263233355e-03 -1.4871648553444103e-16 1.0000000000000000e+00 -2.9720777423687217e-01 3.4784032490023775e+00 8.7329496616824867e-17 6.6728442475497059e-16 2.1211046319757630e-14 2.0369107999829330e-12 3.8901808995980180e-10 9.2116012598814501e-08 1.6649029641250896e-05 1.4470076355167852e-03 3.9762909833905603e-02 2.3779161229685045e-01 3.5132434305984345e-01 2.4067903100290208e-02 5.6870710532712842e-04 4.4562222293021492e-06 1.8461181536705510e-08 6.1448712330026839e-11 2.6200499420439120e-13 2.3081396060537073e-15 6.4353090832896044e-17 7.8626809339067503e-18
1.8936251971603626e-01 -4.9909885828080883e-02 -2.6211044730593786e-02 7.9883951524762232e-04 -2.5226754308320517e-19 1.0000000000000000e+00 -3.9834965672231681e-01 3.2314906890536728e+00 5.0245201846514361e-15 3.1133914463575516e-14 6.8954948409456248e-13 4.0581724426617222e-11 4.2893795718928344e-09 5.1950537331774511e-07 4.5451307561424620e-05 1.9244681375261777e-03 3.4711624534850750e-02 2.8327589332730935e-01 4.7444346404146615e-01 1.5633419800918442e-02 4.0628399006050169e-04 4.2713191271346407e-06 2.5956217132169993e-08 1.2665550768170299e-10 7.7286803166489832e-13 9.2986446570449601e-15 3.2886609797902392e-16 4.6249397202864604e-17
1.9631375197275097e-01 -8.2612510451544330e-02 -3.9745889083328018e-02 8.1971312165897477e-03 -1.0653772194378916e-16 1.0000000000000002e+00 -2.6713609408283356e-01 2.8272785997770451e+00 3.8600794705419732e-23 6.7111972712020040e-22 8.6526846398418126e-20 5.2826052769021459e-17 8.4619103593435460e-14 1.8456281645481260e-10 3.2872202759140845e-07 3.0114060959886377e-04 3.7458027484255856e-02 2.6271925597243895e-01 4.1001196089158981e-01 1.8207249149576173e-02 2.3636390780815801e-04 5.4534683688913764e-07 3.9472672047763048e-10 1.7843111804887425e-13 1.0459217802562250e-16 1.6039163831088105e-19 1.1807281855212030e-21 6.5854419933080810e-23
6.5486606170598524e-03 3.3519791693637765e-02 -1.5530434218148862e-03 -3.3511497829606810e-03 2.4082739625401632e-16 1.0000000000000004e+00 -6.0177069677051491e-02 3.1361677612534606e+00 1.0876747409010045e-17 9.3241676966249150e-17 3.5971024830408856e-15 4.4300900258683245e-13 1.1067407986353484e-10 3.3428541784510021e-08 7.3014522133285570e-06 7.7504397874587905e-04 3.1022749758116818e-02 2.9169028542749298e-01 3.0297684934068897e-01 2.8160468994178633e-02 4.4784951051187182e-04 2.6562382516952074e-06 8.7025502039616814e-09 2.2405839571112713e-11 7.3303834161072590e-14 5.0856967342039849e-16 1.1797078480519270e-17 1.2926944794735431e-18
3.8474226478768137e-02 2.0166581304108026e-02 -7.1006300113704854e-03 -3.5022002291268395e-03 4.7694924085682347e-16 9.9999999999999911e-01 -3.4446130712570508e-02 2.8812225771940327e+00 3.8152403218623290e-23 6.6163616023613835e-22 8.4815006698285926e-20 5.1184681263658524e-17 8.0082124914370361e-14 1.6402352621898955e-10 2.3128406425884484e-07 1.8343836909112920e-04 3.0974534781052297e-02 2.8681698162451241e-01 3.1237716954361006e-01 2.7233749257427237e-02 3.0552032550177586e-04 5.5707116398435968e-07 2.9947718487954819e-10 1.0903471827634846e-13 5.8826191545405798e-17 9.0411406183836948e-20 6.8462549520602696e-22 3.9054769630484339e-23
1.9069707042984241e-01 1.1468796599541166e-01 -7.6976379107481369e-03 -3.8508054005918077e-03 -5.2127762148766441e-17 9.9999999999999978e-01 -7.8250962940866231e-01 4.1784917802620418e+00 8.4949711698518575e-14 4.7725918682699301e-13 8.8974027061043841e-12 4.1186775003091257e-10 3.2283492016450065e-08 2.7629343120467433e-06 1.6429694007730886e-04 4.5170597862326202e-03 4.5443051595605369e-02 1.9733138013689119e-01 3.9856873205534044e-01 1.2191786890972844e-02 1.9844951948562797e-04 1.2129479668748952e-06 4.9785917737866026e-09 1.8783404490823045e-11 9.4514055796783683e-14 9.8326877411103533e-16 3.1458227803630155e-17 4.1848090606750706e-18
1.4855061263809472e-02 4.5264127261540707e-02 -1.7790509317868490e-03 -2.9119513787437320e-03 -1.6625815349222999e-16 1.0000000000000002e+00 -1.1569247978763900e-01 3.4556392271294820e+00 4.4226469772442185e-15 2.6611109918978477e-14 5.6224626177857755e-13 3.1296908073711709e-11 3.1394764237653789e-09 3.6707106305611134e-07 3.2061408713255247e-05 1.4691698152928731e-03 3.2241874318683764e-02 2.8269519338765392e-01 3.0620806478120610e-01 2.7311121022717544e-02 7.7117160923813603e-04 1.1398112869945602e-05 9.9167935680906699e-08 6.7486564348369615e-10 5.5566396683728069e-12 8.5866105996576531e-14 3.6531908281257268e-15 5.7175160768249999e-16
-3.3410277871919790e-03 2.6558186720648785e-02 6.2997958690385030e-04 -2.9029677507419107e-03 -6.9774243528090659e-16 9.9999999999999811e-01 2.1461225719746551e-02 3.1585331754504700e+00 5.8692311463862288e-17 4.3936932111412897e-16 1.3496451385910603e-14 1.2382586270016279e-12 2.2298777158896178e-10 4.8756877486731040e-08 7.9933716414294410e-06 6.7468491149363279e-04 2.8100306706529014e-02 3.0170944443615599e-01 2.9666930209429387e-01 2.9287100612017346e-02 7.6957830616276651e-04 9.7682919723639872e-06 6.2924497064459596e-08 3.0103580918664010e-10 1.7353716799566349e-12 1.9479509322310712e-14 6.4748074435160592e-16 8.7512858698037270e-17
4.7510602260027048e-02 6.5674856145416072e-02 -2.5951244364638502e-03 -2.5607931112308752e-03 9.0275678664903798e-17 9.9999999999999967e-01 -3.6708191646457550e-01 4.2672983164151823e+00 4.2172780947190505e-12 1.7217741799369916e-11 1.8782905765455252e-10 4.3589834292919718e-09 1.5922343154873759e-07 6.4781535543568253e-06 2.0545959408954951e-04 3.7106379188653091e-03 3.4568792950055764e-02 2.5629813466130003e-01 3.2469574634727622e-01 2.2204836020239760e-02 1.1726720878199900e-03 3.9520966997640288e-05 8.2759716635893256e-07 1.4234826640351992e-08 2.8864079094752417e-10 9.8174619524063378e-12 7.6123235889573075e-13 1.6967028729117434e-13
-5.9571296593406001e-02 1.3284791881614817e-02 1.4032166698577380e-02 -2.9740143139644574e-03 -3.8562990690527814e-16 1.0000000000000007e+00 2.0222764860764503e-01 2.9587613642699901e+00 4.3386391240119147e-23 7.6531791405969481e-22 1.0146006377118483e-19 6.4662774356897521e-17 1.0948450836472560e-13 2.4778709876634049e-10 3.6472630354412544e-07 1.7769626399447095e-04 2.1353708258476628e-02 3.3309301543211922e-01 2.7083999041529394e-01 3.6033659899654874e-02 5.7213122051686500e-04 1.3888321721190119e-06 9.1618100203344894e-10 3.4281552558945831e-13 1.6150396671806360e-16 2.0504297243796193e-19 1.3270970333561557e-21 6.9246648425665108e-23
-4.0302788459347727e-01 8.9011510462525006e-02 5.2477013870226165e-02 2.4735333519891162e-03 2.9338370802691424e-16 1.0000000000000004e+00 -1.3576667942389434e-01 4.2139522864105006e+00 3.1826153679355934e-12 1.2632362408985414e-11 1.3179598411555993e-10 2.9059772249725677e-09 1.0147742548530710e-07 4.0290305100109384e-06 1.2920531750269308e-04 2.5024751111685588e-03 2.8729272041326005e-02 3.0420384041565712e-01 1.5916648313363124e-01 2.7017180045843019e-02 2.4192628890752988e-03 1.2315619998506507e-04 3.7951631726122938e-06 9.4600933436985406e-08 2.6855273879053559e-09 1.2096341577027656e-10 1.1537823956056835e-11 2.8988982290662913e-12
-7.7481002473314700e-02 1.5410471471833864e-02 9.2039126798374050e-03 -1.6852670457167586e-03 5.8231519090854140e-15 1.0000000000000029e+00 3.4219462161020633e-02 3.2357144566007907e+00 8.6948928346101785e-16 5.7339823232972419e-15 1.4163579471029766e-13 9.6951354180046418e-12 1.2348676511923097e-09 1.8534433190412427e-07 2.0574202966083353e-05 1.1432371588796181e-03 2.5712008693159840e-02 3.3437181454879733e-01 2.8158594987139757e-01 3.0336048185872690e-02 6.5038624137453514e-04 8.4073703361147960e-06 5.9771695632938785e-08 3.2662936800599844e-10 2.1732257010727349e-12 2.7869289366321414e-14 1.0288801056578284e-15 1.4811734976505517e-16
2.1004327831572556e-01 8.2159520457753349e-02 -1.5670575712248502e-02 -3.7658966914384346e-03 -3.2930175785956460e-17 1.0000000000000000e+00 -7.5624965572341596e-01 3.7507466059671777e+00 2.7621973525066472e-16 2.2974356352726932e-15 8.3097048672412157e-14 9.1236227249621579e-12 1.8921053169772800e-09 4.3044952862736409e-07 6.1448572112722253e-05 3.3187890857817458e-03 4.8059631823513117e-02 2.0482010490829608e-01 4.3694973681709653e-01 9.3618046349244529e-03 1.0758467796773674e-04 2.5447096862871973e-07 2.1003439238859919e-10 1.2195177884744631e-13 1.0445495532129336e-16 2.5458652340172570e-19 2.8943334395168312e-21 2.1475109361294539e-22
8.9169964530249307e-02 5.8198378493594924e-02 -6.7211412039250113e-03 -2.3506403600606685e-03 2.7036214948463383e-17 9.9999999999999989e-01 -2.2892518064515413e-01 3.7436515324488422e+00 8.5850623248731090e-14 4.3028721660648997e-13 6.6662109793434041e-12 2.4678028653200666e-10 1.5533166749619987e-08 1.1247045555191860e-06 6.2733868294981580e-05 1.9706803459454813e-03 3.5839496239288157e-02 2.5015263320097014e-01 3.3479857785120565e-01 2.4526694907399393e-02 1.1462876488838021e-03 2.9493506371714976e-05 4.3786230649726031e-07 5.1335642644638013e-09 7.1069912964456619e-11 1.7224482119085390e-12 1.0296561024908083e-13 1.9673978488692647e-14
-3.8174626042156712e-02 6.9845185844881100e-02 3.8337368084004706e-03 -3.4104944131654684e-03 2.7229496267002833e-17 1.0000000000000000e+00 3.0490894413086889e-01 3.7097947424084103e+00 1.3091868506547847e-17 9.7345871040696464e-17 2.9757332771898070e-15 2.7540510778501426e-13 5.1522139662731950e-11 1.2349649101948727e-08 2.5362156800025933e-06 3.8721903770857520e-04 2.5747987812912237e-02 3.1136958801833459e-01 2.5750461664597724e-01 3.6579624227225827e-02 2.4949685446732195e-03 6.5140551212292176e-05 8.0159651205001457e-07 6.9997337451320042e-09 6.9013413971506493e-11 1.2068886606691799e-12 5.5503206739780946e-14 9.0440513050584803e-15
2.7788287770328303e-02 3.5629213789427773e-02 -2.3247011334673012e-03 -2.2243482134446744e-03 2.4569595209630972e-17 1.0000000000000002e+00 -1.5396700988143347e-01 3.8235217068241139e+00 4.6420858493992790e-13 2.1043134907408520e-12 2.7482931250596105e-11 8.1231222894212726e-10 3.9489434531257440e-08 2.1885986753101950e-06 9.4794498372851967e-05 2.3227512075344493e-03 3.0239806008545065e-02 2.8641870913259648e-01 3.2357624386852768e-01 2.4138586860232635e-02 1.4059179673146520e-03 4.6077333290727793e-05 8.8888737777456084e-07 1.3717058011120633e-08 2.4740607807328081e-10 7.5467653204613701e-12 5.3699952202638562e-13 1.1366752075403440e-13
-4.1198463983271566e-02 2.0444249690607354e-02 9.6417839455033988e-03 -3.2130752933504274e-03 6.5059468228273184e-18 1.0000000000000000e+00 1.7380306560043052e-01 2.9984023576473349e+00 7.5435341159809799e-22 1.0600977706823250e-20 9.6026770249066204e-19 3.7606068561599606e-16 3.7572629732753786e-13 5.1912826770111535e-10 5.1613615480597820e-07 2.0040409653336691e-04 2.3098529350983280e-02 3.2396594293676151e-01 2.7580567598541350e-01 3.4972150624264502e-02 6.4458939425774070e-04 2.5174845441149499e-06 3.8437280726369453e-09 4.2606275855556021e-12 6.2164275090044682e-15 2.1298956988660243e-17 2.8805687583283320e-19 2.2933640258401128e-20
-1.0850667699056585e-01 2.4279056228393527e-02 1.5126493233430453e-02 -1.6613242843365487e-03 -2.6275373564973971e-16 1.0000000000000000e+00 1.0761263192832125e-01 3.1704252459367055e+00 2.9891692922127082e-17 2.4357093781587860e-16 8.6138423567421637e-15 9.4442602250100495e-13 2.0583058604525933e-10 5.3618570071300613e-08 9.9741059443125165e-06 8.5407786914782724e-04 2.4780854179173858e-02 3.4515731574380160e-01 2.6601790388443980e-01 3.4500617275864891e-02 4.8482001673776136e-04 2.6675726779336924e-06 9.4483655781219367e-09 2.6444617443803900e-11 9.3782586513439353e-14 6.9914264279654373e-16 1.7143657082657080e-17 1.9416046818074519e-18
-5.9490963442085112e-02 6.0977305110136458e-02 3.5693696988838711e-03 -2.6111575838155231e-03 3.1991477299364104e-16 1.0000000000000002e+00 3.9512785025789077e-01 4.0841997646630119e+00 3.1991570494953003e-14 1.5692607691537902e-13 2.3570418273607033e-12 8.4853398468743317e-11 5.2945027367161402e-09 3.9451635589271669e-07 2.4025496576588756e-05 9.0176144091315782e-04 2.1086986705425966e-02 3.3442650158626480e-01 2.5247364625280005e-01 3.5525491550613457e-02 3.4731252004264182e-03 1.6847053643575288e-04 4.4997516656236322e-06 9.2133633150456175e-08 2.1062081766417969e-09 7.7399820381047546e-11 6.2815826167970800e-12 1.4317775538074744e-12
-7.9902652069093277e-02 2.0127954272322834e-02 1.6986232018119812e-02 -2.8716276348066711e-03 -2.6583411867535312e-17 1.0000000000000002e+00 2.5592182865030516e-01 3.0158266827781439e+00 3.8153013257898544e-23 6.6165898035505093e-22 8.4825718207117131e-20 5.1219696582749298e-17 8.0446565625691332e-14 1.6872824555635867e-10 2.5133804693140260e-07 1.5107862428315747e-04 2.0415952061963297e-02 3.4093635104116782e-01 2.5971279364376093e-01 3.8574990440128576e-02 6.5542105800997356e-04 1.4011159074313962e-06 7.1685280525835275e-10 2.0732827308422047e-13 8.5300374669448700e-17 1.0933997144101696e-19 7.5943531751476327e-22 4.1904773373865187e-23
1.5220947946448463e-02 3.2098732933649628e-02 -4.0282790940433209e-03 -4.1331161877816956e-03 -2.2591997992342220e-16 1.0000000000000004e+00 -1.0050463225051019e-01 3.0080922494043802e+00 1.4255564982857723e-20 1.9261690050684252e-19 1.6041127738531534e-17 5.3998574299152612e-15 4.2160659284547448e-12 4.0621794947232763e-09 2.5599094717349849e-06 5.9927542616724735e-04 3.2504458030510767e-02 2.8709540263462974e-01 3.0896719736915490e-01 2.6660594511277825e-02 2.0794171023774417e-04 3.3108307416370098e-07 2.2178797028453175e-10 1.0584370964348134e-13 6.8149946028902311e-17 1.1505159900139787e-19 9.1540041530362869e-22 5.3510350081894083e-23
-3.0911679247801943e-02 1.7626420843432980e-02 6.5634543662766599e-03 -2.7204660230175457e-03 1.0840544189208933e-16 9.9999999999999967e-01 1.1450057884508338e-01 3.0285527545434827e+00 6.5706798992397574e-19 6.2977035822141250e-18 2.9491921278205841e-16 4.7346303318763537e-14 1.6337091244045959e-11 7.1460076710390923e-09 2.3568056635559763e-06 3.7474411596491984e-04 2.4597543749753557e-02 3.1790464436367905e-01 2.8327970808030095e-01 3.2656501751921301e-02 6.4286468533593681e-04 4.8951178757648179e-06 1.8497743894014260e-08 5.0535848652186911e-11 1.6903112520008749e-13 1.1771077240348842e-15 2.7192644257349379e-17 2.9655867281292483e-18
-1.7260421990107241e-02 2.0943559485173749e-02 4.0130081221398679e-03 -3.8470981408338469e-03 -1.9006336782555953e-16 1.0000000000000002e+00 4.2454193443541066e-02 2.8631532554700625e+00 3.8155996823819236e-23 6.6175864841137233e-22 8.4864061954722116e-20 5.1314672057098228e-17 8.1149691243484214e-14 1.7527691337390043e-10 2.8518819407117389e-07 2.0120337570818814e-04 2.7373975902190005e-02 3.0715535491426393e-01 2.9170227227431916e-01 3.0886902992646056e-02 2.2959475350669734e-04 2.6944589671670090e-07 1.6697499453677654e-10 8.0161602209229879e-14 5.1187049602239988e-17 8.4815213718231982e-20 6.6163625221057229e-22 3.8152402668931081e-23
8.1675604566624066e-02 4.2321010710058546e-02 -1.0528855085705755e-02 -2.9694788991322884e-03 2.6571166514289326e-16 9.9999999999999978e-01 -4.9519715652501001e-01 3.5996397309433972e+00 2.3542169551953129e-15 1.6198453255691085e-14 4.2664543426557163e-13 3.1210212874097335e-11 4.1511829180058532e-09 6.1771398410798774e-07 6.2419472095592965e-05 2.7431126581488668e-03 4.0365301812799126e-02 2.4201603635398439e-01 3.5656192767358047e-01 1.6341857204760401e-02 1.7722217113996048e-04 7.5703056450619941e-07 1.8480246988274854e-09 4.1478205867228282e-12 1.2976066299059203e-14 8.9709414020926983e-17 2.1056800580982899e-18 2.3342952041447279e-19
-6.3429708514389213e-02 -7.1734185069495145e-03 1.8297307974842671e-02 -2.1512639297485352e-03 1.4032976155501930e-16 9.9999999999999978e-01 2.4084774965777161e-01 2.8868331494504629e+00 3.8152398122797169e-23 6.6163597743645254e-22 8.4814925642227650e-20 5.1184418790449354e-17 8.0077618812649616e-14 1.6368929757787143e-10 2.1613999806090529e-07 1.0188555118776739e-04 1.8630206507632321e-02 3.4017925873113497e-01 2.7053272927739908e-01 3.6570350840431719e-02 5.6852711327087563e-04 1.2194366350773173e-06 6.5819802077525717e-10 2.0396189795486415e-13 8.7842745241008975e-17 1.1379671007279990e-19 7.8639803314130561e-22 4.3167082487228584e-23
-7.2417377977554265e-02 7.5022835373050628e-02 5.0235706356261418e-03 -3.3740189380009585e-03 6.7797351654348723e-17 9.9999999999999967e-01 4.0656509415512171e-01 3.8015163772388045e+00 2.3358413635387420e-17 1.6692789298366469e-16 4.7714668583539636e-15 4.0449896059498957e-13 6.8499457762502791e-11 1.4811597722275002e-08 2.7175945567084831e-06 3.5618950230495932e-04 2.2933079588796555e-02 3.2981417483486458e-01 2.4120073312654061e-01 3.8502587373257256e-02 2.8868159489941559e-03 8.5228154600345212e-05 1.1999830175554123e-06 1.2033996031290592e-08 1.3527661861198955e-10 2.6483018808652871e-12 1.3258522893329898e-13 2.2705138288106439e-14
-8.7052985362591234e-02 5.5829918204945171e-02 9.6351896515705360e-03 -3.3672637287663187e-03 -1.7762403660895775e-16 1.0000000000000002e+00 5.4287829014354638e-01 3.6826974831935293e+00 5.6629262579069524e-20 5.4457359446681217e-19 2.5920609257479720e-17 4.3681135205404376e-15 1.6976065848528234e-12 9.7292840305201706e-10 5.3001109200173029e-07 1.5086031901586299e-04 1.5639766062619947e-02 3.5729678307319307e-01 2.3400759566214957e-01 4.2038153427185289e-02 2.9775824767191445e-03 6.6844740778474043e-05 6.3490276466984681e-07 4.0289032066973545e-09 2.8427428812236985e-11 3.6603172830456372e-13 1.3251553752917829e-14 1.8714119337119675e-15
-1.2642816197825754e-01 7.8023664575613355e-02 9.1128494775602337e-03 -3.6200245246713024e-03 5.2904213920772461e-17 9.9999999999999978e-01 6.2463063195159430e-01 3.8351614305129815e+00 1.3411207300138208e-19 1.2218753121488136e-18 5.3035433027165425e-17 7.8989203574339902e-15 2.6440665360432054e-12 1.2779904378563959e-09 5.9567105410437394e-07 1.5648326890498678e-04 1.4770920149720312e-02 3.7222728826194657e-01 2.1831065320371246e-01 4.3660661481343205e-02 3.4255220662249646e-03 8.7969264328640259e-05 9.7333726889001600e-07 7.2446755480115212e-09 5.9550852031167976e-11 8.7521589775289999e-13 3.5016608055085795e-14 5.2438405333164307e-15
-6.8707753813727790e-02 -3.7741522492420530e-03 1.7277405341503120e-02 -2.0565218765761493e-03 4.5393010059655489e-17 1.0000000000000000e+00 2.2822597552381965e-01 2.9289114380902124e+00 5.0254000439933905e-22 7.1770294923110490e-21 6.6999386007514129e-19 2.7445032266563288e-16 2.9041263875107128e-13 4.2590625199513397e-10 4.4212726541824547e-07 1.7002437112385811e-04 1.9315445085149100e-02 3.4184426764611442e-01 2.7061231806747199e-01 3.5982022317684666e-02 6.2887335627804901e-04 2.6093742459991664e-06 4.6485266691346195e-09 5.8692994626348011e-12 9.3094692299574231e-15 3.3644813976899260e-17 4.7075861422368867e-19 3.8173553890959093e-20
